id,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,51,53,54,55,56
B09021_017E,1077528,150617,1340901,675247,8417560,1324495,873156,207367,87121,4050939,2262602,274773,383119,3005419,1540790,766706,684810,1026799,927255,334502,1390992,1587781,2325498,1390218,605214,1397600,243760,454528,571936,356557,2231326,412659,4175365,2292928,175188,2693504,848031,932332,3011781,229218,1053726,205682,1496928,6051843,669813,161608,2000085,1699106,433885,1451885,145698
B09021_018E,70869,19273,175043,49516,872656,108319,80465,23879,15642,498260,196602,29840,25530,264368,143557,64782,51875,98043,96469,51507,122591,167906,221089,133592,56313,140096,23193,38084,79282,40457,184234,43654,444080,205568,15114,288343,73433,104064,324019,23278,91288,17070,133696,489534,38223,18884,162291,187366,42780,155302,9534
B09021_019E,130003,10321,136077,60760,797132,69071,71393,22121,14289,538194,224964,46551,26231,250017,117446,37066,36997,97713,131939,20430,125797,123557,196669,54774,81254,112518,15112,22437,58490,24577,187265,54862,406349,215690,4630,206456,69417,62769,246387,21538,120924,6778,146920,526024,48815,7667,152463,102194,47715,71579,6266
B09021_020E,263169,35204,366387,139441,2450258,234846,187837,52349,42715,1257472,598644,91035,64119,666674,292790,108120,112664,209924,262241,53325,359801,349044,473077,198451,184820,266116,34198,63064,189664,53922,524449,111541,1286329,509206,24676,530491,185043,174712,607395,61924,278606,27024,346686,1529786,110307,22041,422670,295976,87164,218314,20489
B09021_021E,57303,15506,118894,35097,814837,91047,53294,12632,16908,432490,158395,32885,22316,145375,78421,30844,28129,49081,54866,18249,105900,116087,119347,66199,31227,72947,13071,21147,75551,17278,114568,26131,344426,139152,7952,126522,55670,91941,136784,14466,60724,10621,87514,346443,32524,8770,135096,132955,19996,60008,8329
B09021_022E,742089,69305,1102275,459624,5059141,694018,538081,156616,72318,3867891,1268217,230634,238796,1760944,926298,475816,405718,649120,630403,242331,819199,1000001,1524756,769519,426992,911026,173214,266347,416136,209800,1296948,324158,2845464,1469333,100904,1764968,556190,643518,2092475,162302,774778,126679,986073,3129409,302617,105791,1161122,1009090,326985,866389,80222
B09021_023E,212094,16148,257545,132834,1170526,182959,152803,38596,28849,938453,317785,42080,60388,522356,270997,141481,120602,179670,188042,71375,217217,293651,427094,225867,122638,269265,48524,82328,102248,52166,347907,90238,831024,401592,33190,528937,159147,173049,603167,52645,198310,38723,265392,756585,67299,32692,307855,263799,94469,256893,24840
B09021_024E,394171,36580,623487,253156,2422636,397307,277988,88622,24692,2030954,682521,112269,144442,911953,509700,282397,234569,358145,316129,132944,416670,507893,847908,450276,221871,499834,99787,152971,204708,121063,651237,165105,1337597,805826,59083,951028,308453,355960,1117845,78816,429747,76797,537667,1664163,186893,59657,624084,564452,178942,502323,45845
B09021_025E,6581,1457,25955,6306,105340,11465,12023,3611,816,95635,17934,5338,3177,25780,15584,7825,4316,7918,8918,7434,16751,20126,25003,12926,4968,16331,3515,4317,10385,4622,22067,7793,53821,18304,1244,31044,7613,16239,35730,3619,10901,1922,13214,37616,3128,3515,19413,22306,4785,16113,1324
B09021_026E,5081,70,2633,1394,22802,1714,1800,274,566,16007,4688,1612,881,5496,2417,865,814,2064,2068,516,2630,2031,4641,846,1329,2149,811,1064,891,398,3147,1504,7931,5878,155,4697,1477,1567,6620,504,2522,255,3048,13180,891,215,5092,2416,1328,1779,282
B09021_027E,112717,11775,155331,57462,1142421,82663,80973,21561,14138,664479,218045,58395,24953,264365,112276,35968,40403,90491,103469,24754,145806,151908,191121,65921,69632,108187,16037,22242,81170,26467,249452,50974,539056,213044,5593,222510,70555,74892,292604,24375,117250,7749,146531,588665,39093,7197,176681,125081,42691,75052,6409
B09021_028E,11445,3275,37324,8472,195416,17910,12494,3952,3257,122363,27244,10940,4955,30994,15324,7280,5014,10832,11777,5308,20125,24392,28989,13683,6554,15260,4540,3425,16734,5084,23138,8544,76035,24689,1639,26752,8945,21811,36509,2343,16048,1233,20221,69200,5313,2515,27997,31036,4770,14229,1522
C05002_001E,4858979,738432,6828065,2978204,39144818,5456574,3590886,945934,672228,20271272,10214860,1431603,1654930,12859995,6619680,3123899,2911641,4425092,4670724,1329328,6006401,6794422,9922576,5489594,2992333,6083672,1032949,1896190,2890845,1330608,8958013,2085109,19795791,10042802,756928,11613423,3911338,4028977,12802503,1056298,4896146,858469,6600299,27469114,2995919,626042,8382993,7170351,1844128,5771337,586107
C05002_002E,4689007,679888,5913665,2835363,28456482,4919508,3071238,858425,577111,16185032,9191143,1178189,1560566,11033839,6298372,2975178,2705921,4267756,4484355,1284634,5094819,5698469,9270486,5032409,2920075,5840911,1011593,1767800,2332675,1250649,6980688,1888154,15265704,9248118,728279,11109512,3675988,3631684,11965344,913974,4663397,830624,6268729,22797819,2751452,597795,7364367,6190193,1814606,5492356,564108
C05002_003E,3403844,308448,2679897,1837618,21454567,2329855,1985475,431303,240836,7286501,5606595,759288,794787,8641354,4530700,2220360,1706031,3077946,3657607,851603,2837811,4187673,7598598,3716260,2140299,4023753,560555,1231432,744421,560452,4707500,1111159,12487390,5738538,482062,8731351,2371687,1849028,9336988,598095,2825070,557165,3967826,16385439,1865628,312337,4153054,3395079,1284522,4121774,238260
C05002_004E,1248961,355153,3135027,975303,6481442,2503715,956742,414365,323439,8170020,3447838,370856,751667,2247458,1723704,737826,974174,1161275,797589,419624,2169041,1320009,1598988,1275855,758870,1768131,442710,520261,1534480,675588,2064984,752911,2270116,3395310,239910,2277567,1263605,1735597,2420162,290523,1786075,268383,2242336,6021630,857907,278508,3057445,2663258,519863,1326143,321779
C05002_005E,36202,16287,98741,22442,520473,85938,129021,12757,12836,728511,136710,48045,14112,145027,43968,16992,25716,28535,29159,13407,87967,190787,72900,40294,20906,49027,8328,16107,53774,14609,208204,24084,508198,114270,6307,100594,40696,47059,208194,25356,52252,5076,58567,390750,27917,6950,153868,131856,10221,44439,4069
C05002_006E,5545,1599,11129,2385,37607,9032,96421,6304,2549,475688,30359,2124,1055,46121,8393,1432,2562,3640,4924,1061,12861,127042,11587,3762,5270,3341,360,1761,5329,3842,127794,2702,268747,29116,376,39198,3199,2729,135740,15442,11223,483,7538,70281,1592,625,28675,7416,1761,15864,51
C05002_007E,30657,14688,87612,20057,482866,76906,32600,6453,10287,252823,106351,45921,13057,98906,35575,15560,23154,24895,24235,12346,75106,63745,61313,36532,15636,45686,7968,14346,48445,10767,80410,21382,239451,85154,5931,61396,37497,44330,72454,9914,41029,4593,51029,320469,26325,6325,125193,124440,8460,28575,4018
C05002_008E,169972,58544,914400,142841,10688336,537066,519648,87509,95117,4086240,1023717,253414,94364,1826156,321308,148721,205720,157336,186369,44694,911582,1095953,652090,457185,72258,242761,21356,128390,558170,79959,1977325,196955,4530087,794684,28649,503911,235350,397293,837159,142324,232749,27845,331570,4671295,244467,28247,1018626,980158,29522,278981,21999
B19013_001E,44765,73355,51492,41995,64500,63909,71346,61255,75628,49426,51244,73486,48275,59588,50532,54736,53906,45215,45727,51494,75847,70628,51084,63488,40593,50238,49509,54996,52431,70303,72222,45382,60850,47830,60557,51075,48568,54148,55702,58073,47238,53017,47275,55653,62912,56990,66262,64129,42019,55638,60214
B19301_001E,24769,34352,26721,23589,31587,33563,39430,31441,50187,27697,26810,31052,24273,31867,26396,28628,28852,25082,25456,28437,37522,38130,27865,33425,21291,27384,27735,29000,27220,35925,37245,24388,34297,26801,34063,28001,25762,29117,30384,31888,25627,27624,26216,28210,25816,31216,34780,33486,23539,29563,31383
B17002_001E,4736333,720765,6671705,2887337,38398057,5339618,3480932,920355,638027,19850054,9943145,1394121,1622116,12559422,6417418,3021823,2830943,4290022,4541688,1292996,5863290,6558724,9698396,5366594,2896579,5901967,1007727,1842682,2850472,1288060,8781575,2044431,19283776,9790073,731354,11295340,3795764,3952077,12385716,1016343,4750144,829644,6440381,26846203,2947861,600659,8131328,7036725,1793096,5620223,572319
B17002_002E,0.081441275,0.0417154,0.082118139,0.078972077,0.066903359,0.05122108,0.050183686,0.05807433,0.091862884,0.066998357,0.076630181,0.053615145,0.059663427,0.062469754,0.065779103,0.054576327,0.056435965,0.077481654,0.087865129,0.052488948,0.046909329,0.054237684,0.069474994,0.04356413,0.104113853,0.064170809,0.062818601,0.052243415,0.065990124,0.036325171,0.049772279,0.087496228,0.069235714,0.071293442,0.053508971,0.068296749,0.070061785,0.068817991,0.058605655,0.057656716,0.072483487,0.066559874,0.073398918,0.066423397,0.048183412,0.044975602,0.054031765,0.057675552,0.080168045,0.052032633,0.045118195
B17002_003E,229648,19222,261529,140843,1396792,143700,88889,31279,22101,811389,443453,34854,60654,424230,235089,87945,91257,226880,237874,47944,128847,173893,406215,128930,154922,213071,39363,64051,102413,26851,217404,104604,754277,411025,18295,418169,158369,155143,423710,39101,205846,25379,276329,1098706,78803,12853,213625,204242,85039,161839,17953
B17002_004E,0.18495659,0.103406797,0.173725157,0.190662884,0.153436878,0.114905036,0.105405391,0.124256401,0.173190163,0.157021538,0.170467996,0.106148605,0.151376967,0.135615954,0.145413779,0.12158687,0.130302518,0.185093456,0.195950492,0.133503893,0.097347394,0.114667274,0.157721442,0.10182082,0.219958786,0.148339528,0.14615764,0.125534954,0.14672763,0.082330016,0.107738532,0.20437667,0.154017139,0.164231155,0.109618598,0.148239451,0.160923598,0.153597463,0.131602808,0.138767129,0.166461269,0.137493913,0.167365875,0.15851467,0.112574507,0.102077884,0.111832409,0.121903442,0.17934511,0.120629377,0.110821063
B17002_005E,253264,25890,331319,179466,1876972,199004,111641,32252,25822,1077177,506154,36687,76458,530033,286725,125904,122048,206104,238618,57242,176281,221692,432042,203853,182169,267295,45689,74055,142791,32030,311141,113796,847086,525695,24919,505929,205521,181502,477963,42350,240238,38295,347798,1413904,115016,29016,293079,264680,93780,228085,22472
B17002_006E,232748,30917,349591,163520,1892847,204582,107371,41470,22197,1043423,504807,41281,91509,538065,307322,137403,128564,221519,234237,65492,180418,216483,433299,197022,178119,263771,43484,75589,144751,37029,306420,114380,788024,524126,24295,492439,205901,172370,498833,35166,250100,36120,326925,1409863,125850,24626,292558,285697,100071,213111,21122
B17002_007E,246683,22749,335271,157077,1893248,223387,104811,34608,17277,1064250,491731,50708,96342,512847,313474,123750,126306,215053,226219,55163,208757,212603,452347,207958,160132,296081,45888,90582,153697,40341,308215,105427,777776,521135,27625,514162,195709,201877,520058,45784,243104,36782,334116,1373308,152069,28663,319174,317925,89911,255513,21096
B17002_008E,94147,11650,126877,65074,702744,87378,50600,14460,8815,420005,222439,18150,38564,212109,125050,53380,55048,82252,83892,22956,73587,85542,179159,84226,63290,111751,25082,33824,58641,12946,123772,44920,289261,203902,10083,205338,79257,72752,208352,16319,101952,13071,127121,505004,70073,10858,130268,113253,43563,106333,14049
B17002_009E,148528,17397,190918,86381,1018210,133608,58204,19771,10356,600448,285101,31246,61367,302671,177208,80997,74478,121147,117817,39148,119586,119151,252557,112134,83687,166768,33042,47385,83139,29754,173572,72140,446423,272448,17383,287862,114149,120314,305751,19911,147179,22679,203166,748707,87198,14425,173735,176295,55192,141488,16221
B17002_010E,795417,117931,1170456,522969,5970897,861863,444666,142722,59977,3594492,1725404,222839,321364,2004621,1201063,539721,492988,756132,739876,229143,817347,820522,1652843,836880,522008,1061799,182979,330211,540743,185183,1123518,350597,2757470,1709680,119025,1958532,707824,650510,2100183,151465,846335,156114,1162295,4473561,597583,95504,1247197,1103998,332464,956532,98306
B17002_011E,653702,92951,898133,386500,4510488,746561,426013,133084,67651,2635042,1270264,212412,239899,1662762,966715,498617,419306,614858,576646,195147,744165,791803,1395958,795675,368632,880036,148320,280462,417283,194323,1070654,239273,2411734,1278895,112824,1668494,520426,531520,1770678,125392,672482,132545,894481,3470119,478494,92711,1084538,964543,260067,902326,86699
B17002_012E,451292,80825,625920,261849,3510960,620042,389911,119490,51792,1896336,943702,180355,148123,1352398,706958,370528,327518,412413,425069,148688,666308,746990,1057369,678299,246462,641539,117338,221822,280040,178883,948793,186141,1984724,952343,89323,1271681,380951,410797,1427711,120278,483500,96303,633157,2539913,313689,77706,897468,751771,183031,700219,66117
B17002_013E,984536,245923,1484177,513993,11130013,1649644,1420806,268138,263640,4401995,2298555,452459,302939,3740658,1399722,724109,715808,866489,1009368,307397,2306065,2591867,2313177,1704116,454952,1337432,218618,457431,611144,471525,3469376,399923,6011246,2194014,225707,2716488,775198,1003406,3446192,318643,974539,183664,1333422,6656307,676035,165836,2783965,2200762,313434,1438652,162812
B06012_001E,4736333,720765,6671705,2887337,38398057,5339618,3480932,920355,638027,19850054,9943145,1394121,1622116,12559422,6417418,3021823,2830943,4290022,4541688,1292996,5863290,6558724,9698396,5366594,2896579,5901967,1007727,1842682,2850472,1288060,8781575,2044431,19283776,9790073,731354,11295340,3795764,3952077,12385716,1016343,4750144,829644,6440381,26846203,2947861,600659,8131328,7036725,1793096,5620223,572319
B06012_002E,876016,74532,1159043,550508,5891678,613549,366909,114360,110500,3116886,1694988,147984,245551,1703258,933181,367414,368879,794055,889946,172620,570776,752071,1529645,546431,637128,875495,147287,231321,418243,106046,946114,417834,2970032,1607835,80170,1674415,610828,607029,1629995,141035,790715,114071,1077900,4255517,331854,61314,909346,857801,321583,677964,63425
B06012_003E,486012,56807,680910,342986,3769819,403586,219012,73722,48019,2120600,1010961,77968,167967,1068098,594047,263307,250612,427623,472855,122734,356699,438175,865341,400875,360288,531066,89173,149644,287542,69059,617561,228176,1635110,1049821,49214,998368,411422,353872,976796,77516,490338,74415,674723,2823767,240866,53642,585637,550377,193851,441196,43594
B06012_004E,3374305,589426,4831752,1993843,28736560,4322483,2895011,732273,479508,14612568,7237196,1168169,1208598,9788066,4890190,2391102,2211452,3068344,3178887,997642,4935815,5368478,7303410,4419288,1899163,4495406,771267,1461717,2144687,1112955,7217900,1398421,14678634,7132417,601970,8622557,2773514,2991176,9778925,797792,3469091,641158,4687758,19766919,2375141,485703,6636345,5628547,1277662,4501063,465300
B06012_005E,3325756,302012,2616859,1783278,20992682,2280938,1932273,420106,236192,7078855,5450176,745708,780635,8438992,4407360,2160533,1663834,2996297,3561319,832156,2759777,4067554,7431772,3640148,2086529,3908864,547703,1198862,731976,547013,4592704,1089874,12159954,5591535,469706,8511281,2306131,1812837,9078876,585968,2754412,541172,3868174,15980048,1840525,305327,4032910,3327342,1259082,4022824,231867
B06012_006E,659480,44164,581861,349816,3383411,291752,194882,59072,56716,1372022,1084775,80010,121704,1167561,640065,233354,217756,572408,720447,117837,332318,426316,1184219,331079,499463,595093,84026,134744,132011,50236,498990,244861,1787299,1015068,49152,1276596,386080,293807,1155417,75040,538716,76319,710034,2698575,187645,30451,548448,432113,229037,447626,29692
B06012_007E,354404,29031,310060,216815,2018621,197607,116925,39065,29724,820233,587181,35662,84789,700880,414940,184955,146990,303867,381014,84176,184932,253283,661851,263269,277208,356241,48573,93322,88564,31005,305964,127849,937218,650270,28756,758500,253103,163657,702909,42495,328002,47739,425367,1716854,144221,29658,347864,268899,136550,309964,17514
B06012_008E,2311872,228817,1724938,1216647,15590650,1791579,1620466,321969,149752,4886600,3778220,630036,574142,6570551,3352355,1742224,1299088,2120022,2459858,630143,2242527,3387955,5585702,3045800,1309858,2957530,415104,970796,511401,465772,3787750,717164,9435437,3926197,391798,6476185,1666948,1355373,7220550,468433,1887694,417114,2732773,11564619,1508659,245218,3136598,2626330,893495,3265234,184661
B06012_009E,1208142,345027,3061228,941438,6309805,2444268,911537,400978,297940,8007661,3356130,352154,735018,2174985,1657284,700048,940068,1111969,769727,404852,2115296,1238757,1553360,1238757,723878,1708961,431434,502891,1510764,649909,2020339,737633,2163451,3301428,227968,2192048,1219366,1701384,2291186,267279,1718868,256236,2187220,5870845,838036,261872,2945109,2608778,496630,1279592,315101
B06012_010E,177165,24805,352654,164664,648660,223241,73239,41053,38765,877731,410654,33987,104124,245515,221137,100271,111726,178554,127938,45594,141533,115988,215200,121349,119739,225694,58532,63621,195849,44856,154990,114795,275343,408546,26383,284038,173623,237249,281414,33787,199037,31914,289543,582811,99858,25133,233285,271094,85445,173375,30092
B06012_011E,103025,20777,239351,104795,397564,137425,42190,26379,12881,660731,268681,22559,67569,151741,139232,60622,73971,103249,64896,33569,91984,55247,125512,78236,71946,147025,38464,35819,129548,32571,100644,66757,141694,271643,15640,177625,122020,135704,161857,17951,130935,22898,194089,409552,60343,21225,151070,166336,53522,96085,21323
B06012_012E,927952,299445,2469223,671979,5263581,2083602,796108,333546,246294,6469199,2676795,295608,563325,1777729,1296915,539155,754371,830166,576893,325689,1881779,1067522,1212648,1039172,532193,1336242,334438,403451,1185367,572482,1764705,556081,1746414,2621239,185945,1730385,923723,1328431,1847915,215541,1388896,201424,1703588,4878482,677835,215514,2560754,2171348,357663,1010132,263686
B06012_013E,35447,15970,97185,21946,511663,84100,125349,12549,12197,714479,132592,47425,14035,142052,42764,16618,24910,27581,28755,12859,85631,183601,71006,39224,19939,47127,8054,15861,53167,14005,204500,23767,491812,111944,6028,98498,39859,45950,200859,24614,49522,4891,57656,384704,27252,6724,149235,130090,9877,43524,3860
B06012_014E,6000,1051,10382,2549,57679,8004,31725,3123,1244,132224,21930,4475,2015,22482,6659,1389,3460,3921,4809,1581,7700,54591,12440,5709,4003,5359,1040,2134,4999,2446,40894,3461,118994,17511,510,19444,5150,6815,55297,8287,6470,722,9366,50025,3411,797,12604,13983,1607,10367,280
B06012_015E,2980,1649,8588,2209,39337,7474,15313,1262,282,90664,13754,2996,1868,12284,4700,1751,2587,2613,3495,1555,4023,28391,9883,3584,2076,3424,628,1386,4686,449,23534,2501,56807,12624,1278,12437,4432,4142,26465,3563,3818,885,5101,36106,3442,757,9042,11477,1440,3624,175
B06012_016E,26467,13270,78215,17188,414647,68622,78311,8164,10671,491591,96908,39954,10152,107286,31405,13478,18863,21047,20451,9723,73908,100619,48683,29931,13860,38344,6386,12341,43482,11110,140072,17805,316011,81809,4240,66617,30277,34993,119097,12764,39234,3284,43189,298573,20399,5170,127589,104630,6830,29533,3405
B06012_017E,166988,57756,896433,140675,10583907,530312,511773,86722,91698,4049059,1004247,248834,92428,1803393,310010,144624,202131,154175,181887,43129,902586,1068812,642258,448465,66233,237015,20536,125068,554565,77133,1964032,193157,4468559,785166,27652,493513,230408,391906,814795,138482,227342,27345,327331,4610606,242048,26736,1004074,970515,27507,274283,21491
B06012_018E,33371,4512,214146,33479,1801928,90552,67063,11112,13775,734909,177629,29512,17708,267700,65320,32400,35937,39172,36752,7608,89225,155176,117786,88294,13923,49349,3689,30822,85384,8508,251240,54717,788396,166710,4125,94337,45975,69158,137867,23921,46492,5116,68957,924106,40940,4933,115009,140611,5494,46596,3361
B06012_019E,25603,5350,122911,19167,1314297,61080,44584,7016,5132,548972,141345,16751,13741,203193,35175,15979,27064,17894,23450,3434,75760,101254,68095,55786,9058,24376,1508,19117,64744,5034,187419,31069,499391,115284,3540,49806,31867,50369,85565,13507,27583,2893,50166,661255,32860,2002,77661,103665,2339,31523,4582
B06012_020E,108014,47894,559376,88029,7467682,378680,400126,68594,72791,2765178,685273,202571,60979,1332500,209515,96245,139130,97109,121685,32087,737601,812382,456377,304385,43252,163290,15339,75129,404437,63591,1525373,107371,3180772,503172,19987,349370,152566,272379,591363,101054,153267,19336,208208,3025245,168248,19801,811404,726239,19674,196164,13548
B06009_001E,3282252,469523,4536954,1987819,26085263,3671853,2474718,652636,472884,14394281,6683767,985914,1065982,8661938,4363573,2074504,1888479,2988790,3095255,961240,4102486,4706644,6728347,3700935,1952337,4097212,706329,1232583,1968167,937214,6166384,1377548,13641473,6762644,492017,7896470,2557863,2804461,8895727,730083,3319832,563108,4473487,17472861,1741949,438654,5685318,4889314,1300347,3918997,388747
B06009_002E,496882,34616,630973,290071,4643510,323853,242268,72355,48249,1781252,925736,89995,106534,991602,514136,171665,183754,443964,476770,79599,425666,459349,662900,267306,322809,453624,45573,110626,283361,64641,674759,211608,1915867,909419,36968,813274,324658,279585,917150,90044,453855,50042,623805,3071142,147766,36469,629761,448231,182115,335544,30425
B06009_003E,1018063,128052,1110871,678452,5430081,796984,678916,194810,82181,4201879,1879302,267568,292667,2314192,1496775,664912,501278,1002541,1056533,314332,1029325,1184423,1979472,941170,605790,1269953,222399,331868,549151,267078,1757377,369807,3615023,1785510,135670,2664823,808375,654930,3174802,204295,977099,175958,1482137,4425654,421822,127127,1399157,1127649,529290,1223628,111830
B06009_004E,974431,167439,1537661,585915,7595982,1110240,605490,183542,74109,4318812,1878616,319157,389869,2502604,1264542,681336,604384,846111,843894,277756,1055881,1111183,2215502,1208452,617139,1232775,222183,417801,671974,271182,1416175,431671,3332120,2076658,175976,2303257,794826,968279,2162752,196926,998637,182223,1216465,5020691,617649,112986,1554356,1642541,334528,1247367,144458
B06009_005E,504626,87869,788933,278975,5285754,909032,535933,117581,112629,2620339,1244449,205033,189566,1757697,697223,377035,384495,406865,470739,187513,866352,1086715,1145546,847584,253036,706922,144135,244556,304948,205513,1437307,198116,2727078,1277412,105625,1329009,421765,566244,1611499,141131,575843,110562,719980,3266266,368302,97824,1209217,1059707,152256,742544,67108
B06009_006E,288250,51547,468516,154406,3129936,531744,412111,84348,155716,1471999,755664,104161,87346,1095843,390897,179556,214568,289309,247319,102040,725262,864974,724927,436423,153563,433938,72039,127732,158733,128800,880766,166346,2051385,713645,37778,786107,208239,335423,1029524,97687,314398,44323,431100,1689108,186410,64248,892827,611186,102158,369914,34926
B06009_007E,2149178,128626,1059278,1102536,10448525,1099017,1165940,235678,131978,3185165,3039392,449734,399091,5149130,2759158,1426651,969898,1976686,2305303,567114,1544256,2591155,4840481,2300154,1320776,2462918,333936,731919,198881,311689,2607541,591490,7445261,3383398,306417,5585001,1368211,974900,6219217,376509,1712045,335319,2367458,8575347,898454,196198,2298414,1777414,884706,2636240,127301
B06009_008E,345999,14090,144665,157799,929939,85479,76435,28092,18484,373182,488545,29061,27188,378755,283422,94503,71911,321998,374605,53114,166391,171309,407145,120712,231241,274065,22638,43359,20945,26501,182195,85238,617573,509958,23059,527016,146686,69159,578504,36028,292085,28795,366614,1099476,53171,20308,327938,119094,140087,180457,8916
B06009_009E,727920,45454,300599,405262,2494180,312401,382478,86002,47517,1043061,1058485,152911,129193,1519878,1044897,498212,291574,716252,835052,223262,527909,765001,1523692,671556,428254,842842,116976,214990,63419,113127,873365,190864,2162636,1065722,89293,2030845,468961,278096,2485527,120761,583729,115914,901697,2556046,237070,78985,751956,491111,384573,912279,38986
B06009_010E,641358,42684,397787,325347,3895387,374356,319641,67887,34452,1015169,847138,144995,151547,1709788,824782,486778,334645,549006,617180,167994,442671,715587,1707464,815892,407555,748115,103792,266638,72244,92891,671060,205716,2139401,1088936,109786,1700253,429985,370148,1537815,113486,499486,106274,618480,2778811,346637,52590,678010,669701,211755,868529,50225
B06009_011E,281845,20045,149222,140863,2102349,228020,237962,36593,17582,518515,418234,84188,66704,996873,415566,250142,184360,233264,329935,90026,254068,599730,780037,490987,161259,391452,66715,145920,29476,56105,593320,67432,1457310,507470,64947,878972,225526,182290,1040656,67418,228251,64951,315475,1512951,181529,33351,362588,350590,92842,478082,20686
B06009_012E,152056,6353,67005,73265,1026670,98761,149424,17104,13943,235238,226990,38579,24459,543836,190491,97016,87408,156166,148531,32718,153217,339528,422143,201007,92467,206444,23815,61012,12797,23065,287601,42240,1068341,211312,19332,447915,97053,75207,576715,38816,108494,19385,165192,628063,80047,10964,177922,146918,55449,196893,8488
B06009_013E,967622,282386,2611611,754712,5634741,2059296,759627,330906,250237,7051815,2677415,278057,580643,1790702,1316421,519990,730547,869518,611373,347262,1716153,1032466,1293015,1014318,559045,1406401,348318,387970,1225729,547389,1643124,596510,1784317,2633093,160259,1829430,971540,1461322,1814111,214108,1371616,203832,1793988,4642795,617990,215361,2408899,2179453,381998,1019249,242528
B06009_014E,104007,10888,185027,84426,352442,87655,40408,24771,12931,523555,190729,9578,47153,145931,145979,38442,50586,89981,56626,19940,92723,44431,132468,52203,71067,130331,20056,25312,99382,26438,99884,43341,126035,174412,10332,201541,101573,100005,144865,13584,99407,13667,172802,319011,31907,12617,127228,124894,38976,83177,15684
B06009_015E,256139,68972,616151,242853,977104,368235,149843,89969,25305,1988607,600670,48260,146127,374447,385186,136225,170413,252792,168405,80146,339526,152418,335643,190591,159396,380795,98593,92733,341604,137914,403628,139928,328635,565876,40489,526417,287196,305343,478878,46936,338998,54423,499079,998193,124200,42369,452239,448086,138019,249953,68051
B06009_016E,297920,104959,960047,239573,1789250,635322,174721,99377,28659,2298943,840814,101105,218470,477931,390631,171027,231437,268098,191302,96765,456754,200405,388347,307870,193521,437318,112291,132293,467548,161877,395856,193044,378418,844982,59363,505354,322433,519744,465797,53599,448599,71254,540447,1536820,222958,52887,671461,756789,113003,325843,90152
B06009_017E,194874,56971,528917,121532,1466883,595426,211503,64710,76458,1399780,647150,71547,113298,455722,240220,108827,172715,149720,116652,88427,429719,309250,249050,286468,81255,273179,72967,84157,202444,131668,431883,112749,516842,645268,35456,354440,169600,323234,412314,55042,306811,42183,353688,1140294,153359,59575,622460,522854,53189,224127,43577
B06009_018E,114682,40596,321469,66328,1049062,372658,183152,52079,106884,840930,398052,47567,55595,336671,154405,65469,105396,108927,78388,61984,397431,325962,187507,177186,53806,184778,44411,53475,114751,89492,311873,107448,434387,402555,14619,241678,90738,212996,312257,44947,177801,22305,227972,648477,85566,47913,535511,326830,38811,136149,25064
B06009_019E,26818,9275,70906,14734,356987,58951,101797,9279,9052,550022,96094,33296,9024,102184,31601,12274,19054,21065,21198,9740,58541,137306,50349,26227,13736,33683,6223,10829,40282,10725,165607,17499,396718,80329,3053,70739,27702,31857,159307,17800,40149,3789,40245,264490,19040,4851,104061,91839,7263,33541,2429
B06009_020E,1896,503,7490,1692,40810,3977,36774,1930,317,84945,9126,3356,615,20381,4117,1407,1995,1381,1675,911,2744,41847,6507,1423,1414,2544,282,1230,3540,1854,43811,1824,121540,8205,124,12686,2212,2636,49423,4384,3360,558,3897,35320,1082,182,6907,4981,295,5917,241
B06009_021E,6085,2785,15039,3295,65792,10895,31217,2783,410,150247,19022,7496,1940,24669,8197,4179,3857,5344,7662,2311,11933,37463,12673,6022,3632,7615,1626,1366,11373,1992,51490,2406,105792,18390,1221,18271,6391,5477,48365,4465,8717,974,11220,51284,3294,1226,16609,18900,2122,8639,649
B06009_022E,8324,3617,25777,4000,118831,20796,19983,2264,1603,181165,33556,11785,3420,25358,10607,2742,6681,7879,6041,2789,15935,28500,16703,8678,5478,12227,2326,3342,16050,2580,38194,6579,80540,26144,784,20276,11288,10529,32757,4465,14796,1350,10624,89164,7553,1389,30793,35767,3267,9253,820
B06009_023E,6595,1668,15243,3265,86010,14187,7628,1397,3624,92846,22708,7522,2220,19641,6236,2602,4153,3606,3636,2314,15911,15171,7970,6141,1763,6514,1298,3235,7115,2952,20368,3647,52031,16766,529,12180,5037,8722,18609,3598,8361,591,8958,58873,4640,1030,29230,21062,1147,6010,503
B06009_024E,3918,702,7357,2482,45544,9096,6195,905,3098,40819,11682,3137,829,12135,2444,1344,2368,2855,2184,1415,12018,14325,6496,3963,1449,4783,691,1656,2204,1347,11744,3043,36815,10824,395,7326,2774,4493,10153,888,4915,316,5546,29849,2471,1024,20522,11129,432,3722,216
B06009_025E,138634,49236,795159,115837,9645010,454589,447354,76773,81617,3607279,870866,224827,77224,1619922,256393,115589,168980,121521,157381,37124,783536,945717,544502,360236,58780,194210,17852,101865,503275,67411,1750112,172049,4015177,665824,22288,411300,190410,336382,703092,121666,196022,20168,271796,3990229,206465,22244,873944,840608,26380,229967,16489
